ref_area.label,,,,time,obs_value
Philippines,,,,2006,35
Philippines,,,,2005,31.81
Philippines,,,,2005,30.69
Philippines,,,,2005,33.6
Philippines,,,,2004,33.43
Philippines,,,,2004,32.5
Philippines,,,,2004,34.96
Philippines,,,,2003,32.98
Philippines,,,,2003,31.79
Philippines,,,,2003,34.88
Philippines,,,,2001,33.47
Philippines,,,,2001,32.12
Philippines,,,,2001,35.63
Palau,,,,2020,11.38
Palau,,,,2020,11.13
Palau,,,,2020,11.74
Palau,,,,2014,8.42
Palau,,,,2014,6.6
Palau,,,,2014,10.84
Poland,,,,2023,20.62
Poland,,,,2023,15.74
Poland,,,,2023,26.37
Poland,,,,2022,20.64
Poland,,,,2022,15.84
Poland,,,,2022,26.39
Poland,,,,2021,19.6
Poland,,,,2021,14.61
Poland,,,,2021,25.64
Poland,,,,2020,28.74
Poland,,,,2020,23
Poland,,,,2020,35.88
Poland,,,,2019,25.69
Poland,,,,2019,20.31
Poland,,,,2019,32.37
Poland,,,,2018,25.68
Poland,,,,2018,20.22
Poland,,,,2018,32.37
Poland,,,,2017,22.78
Poland,,,,2017,16.95
Poland,,,,2017,29.96
Poland,,,,2016,22.08
Poland,,,,2016,16.41
Poland,,,,2016,29.05
Poland,,,,2015,22.49
Poland,,,,2015,16.83
Poland,,,,2015,29.44
Poland,,,,2014,23.22
Poland,,,,2014,17.48
Poland,,,,2014,30.34
Poland,,,,2013,24.46
Poland,,,,2013,18.85
Poland,,,,2013,31.46
Poland,,,,2012,23.49
Poland,,,,2012,17.92
Poland,,,,2012,30.44
Poland,,,,2011,23.61
Poland,,,,2011,17.94
Poland,,,,2011,30.69
Poland,,,,2010,23
Poland,,,,2010,17.13
Poland,,,,2010,30.29
Poland,,,,2009,23.02
Poland,,,,2009,17.1
Poland,,,,2009,30.24
Poland,,,,2008,22.05
Poland,,,,2008,16.13
Poland,,,,2008,29.34
Poland,,,,2007,21.94
Poland,,,,2007,15.89
Poland,,,,2007,29.38
Poland,,,,2006,22.15
Poland,,,,2006,16.28
Poland,,,,2006,29.42
Poland,,,,2005,22.49
Poland,,,,2005,16.37
Poland,,,,2005,30.06
Poland,,,,2004,23.15
Poland,,,,2004,17
Poland,,,,2004,30.59
Poland,,,,2003,23.03
Poland,,,,2003,17
Poland,,,,2003,30.21
Poland,,,,2002,22.65
Poland,,,,2002,16.94
Poland,,,,2002,29.46
Poland,,,,2001,24.47
Poland,,,,2001,18.45
Poland,,,,2001,31.7
Poland,,,,2000,21.87
Poland,,,,2000,16.56
Poland,,,,2000,28.34
Poland,,,,1999,22.98
Poland,,,,1999,17.7
Poland,,,,1999,29.34
Poland,,,,1998,17.69
Poland,,,,1998,12.97
Poland,,,,1998,23.53
Poland,,,,1997,14.35
Poland,,,,1997,9.98
Poland,,,,1997,19.74
Puerto Rico,,,,2015,25.73
Puerto Rico,,,,2015,23.09
Puerto Rico,,,,2015,28.94
Portugal,,,,2024,32.1
Portugal,,,,2024,27.53
Portugal,,,,2024,36.8
Portugal,,,,2023,30.43
Portugal,,,,2023,26.04
Portugal,,,,2023,34.96
Portugal,,,,2022,30.82
Portugal,,,,2022,27.86
Portugal,,,,2022,33.91
Portugal,,,,2021,32.45
Portugal,,,,2021,28.38
Portugal,,,,2021,36.68
Portugal,,,,2020,34.48
Portugal,,,,2020,30.28
Portugal,,,,2020,38.88
Portugal,,,,2019,28.7
Portugal,,,,2019,24.83
Portugal,,,,2019,32.76
Portugal,,,,2018,28.92
Portugal,,,,2018,25.48
Portugal,,,,2018,32.53
Portugal,,,,2017,29.81
Portugal,,,,2017,25.88
Portugal,,,,2017,33.98
Portugal,,,,2016,29.96
Portugal,,,,2016,26.31
Portugal,,,,2016,33.81
Portugal,,,,2015,26.84
Portugal,,,,2015,23.19
Portugal,,,,2015,30.7
Portugal,,,,2014,28.82
Portugal,,,,2014,25.72
Portugal,,,,2014,32.13
Portugal,,,,2013,28.42
Portugal,,,,2013,25.37
Portugal,,,,2013,31.67
Portugal,,,,2012,29.77
Portugal,,,,2012,26.39
Portugal,,,,2012,33.4
Portugal,,,,2011,29.05
Portugal,,,,2011,25.4
Portugal,,,,2011,33.08
Portugal,,,,2010,26.35
Portugal,,,,2010,22.49
Portugal,,,,2010,30.62
Portugal,,,,2009,26.99
Portugal,,,,2009,22.41
Portugal,,,,2009,32.06
Portugal,,,,2008,28.7
Portugal,,,,2008,23.52
Portugal,,,,2008,34.61
Portugal,,,,2007,28.39
Portugal,,,,2007,23.5
Portugal,,,,2007,34.03
Portugal,,,,2006,26.21
Portugal,,,,2006,21.55
Portugal,,,,2006,31.6
Portugal,,,,2005,25.73
Portugal,,,,2005,20.41
Portugal,,,,2005,31.87
Portugal,,,,2004,22.6
Portugal,,,,2004,17.46
Portugal,,,,2004,28.67
Portugal,,,,2003,31.05
Portugal,,,,2003,25.61
Portugal,,,,2003,37.5
Portugal,,,,2002,27.97
Portugal,,,,2002,22.78
Portugal,,,,2002,34.24
Portugal,,,,2001,25.41
Portugal,,,,2001,20.02
Portugal,,,,2001,31.99
Portugal,,,,2000,25.22
Portugal,,,,2000,19.24
Portugal,,,,2000,32.53
Portugal,,,,1999,20.66
Portugal,,,,1999,14.62
Portugal,,,,1999,28.04
Portugal,,,,1998,24.58
Portugal,,,,1998,18.36
Portugal,,,,1998,32.35
Portugal,,,,1997,26.03
Portugal,,,,1997,19.93
Portugal,,,,1997,33.5
Portugal,,,,1996,22.95
Portugal,,,,1996,17.24
Portugal,,,,1996,30.04
Portugal,,,,1995,18.31
Portugal,,,,1995,12.35
Portugal,,,,1995,25.7
Portugal,,,,1994,19.61
Portugal,,,,1994,13.62
Portugal,,,,1994,27.09
Portugal,,,,1993,19.17
Portugal,,,,1993,13.34
Portugal,,,,1993,26.51
Portugal,,,,1992,23.22
Portugal,,,,1992,17.03
Portugal,,,,1992,31.07
Portugal,,,,1991,19.53
Portugal,,,,1991,14.24
Portugal,,,,1991,26.53
Portugal,,,,1990,16.05
Portugal,,,,1990,11.2
Portugal,,,,1990,22.75
Portugal,,,,1989,17.52
Portugal,,,,1989,12.08
Portugal,,,,1989,25.14
Portugal,,,,1988,16.9
Portugal,,,,1988,11.82
Portugal,,,,1988,24.11
Portugal,,,,1987,16.66
Portugal,,,,1987,12.09
Portugal,,,,1987,23.29
Portugal,,,,1986,20.07
Portugal,,,,1986,15.42
Portugal,,,,1986,27.09
Paraguay,,,,2024,32.9
Paraguay,,,,2024,26.35
Paraguay,,,,2024,41.74
Paraguay,,,,2023,33.99
Paraguay,,,,2023,27.37
Paraguay,,,,2023,43.15
Paraguay,,,,2022,34.45
Paraguay,,,,2022,27.68
Paraguay,,,,2022,43.92
Paraguay,,,,2021,36.46
Paraguay,,,,2021,29.87
Paraguay,,,,2021,45.84
Paraguay,,,,2020,43.75
Paraguay,,,,2020,38.26
Paraguay,,,,2020,51.83
Paraguay,,,,2019,36.86
Paraguay,,,,2019,30.99
Paraguay,,,,2019,45.18
Paraguay,,,,2018,36.05
Paraguay,,,,2018,29.96
Paraguay,,,,2018,44.79
Paraguay,,,,2017,34.48
Paraguay,,,,2017,28.29
Paraguay,,,,2017,43.66
Paraguay,,,,2016,33.98
Paraguay,,,,2016,27.88
Paraguay,,,,2016,43.11
Paraguay,,,,2015,32.57
Paraguay,,,,2015,26.35
Paraguay,,,,2015,41.32
Paraguay,,,,2014,31.06
Paraguay,,,,2014,23.96
Paraguay,,,,2014,41.48
Paraguay,,,,2013,30.85
Paraguay,,,,2013,23.9
Paraguay,,,,2013,40.42
Paraguay,,,,2012,35.48
Paraguay,,,,2012,27.6
Paraguay,,,,2012,46.55
Paraguay,,,,2011,29.37
Paraguay,,,,2011,21.93
Paraguay,,,,2011,40.36
Paraguay,,,,2010,31.06
Paraguay,,,,2010,23.5
Paraguay,,,,2010,43.15
Paraguay,,,,2009,36.22
Paraguay,,,,2009,28.93
Paraguay,,,,2009,47.49
Paraguay,,,,2008,31.75
Paraguay,,,,2008,24.41
Paraguay,,,,2008,43.45
Paraguay,,,,2007,32.87
Paraguay,,,,2007,24.85
Paraguay,,,,2007,45.16
Paraguay,,,,2006,30.15
Paraguay,,,,2006,23.06
Paraguay,,,,2006,41.55
Paraguay,,,,2005,31.76
Paraguay,,,,2005,23.73
Paraguay,,,,2005,44.13
Paraguay,,,,2004,35.02
Paraguay,,,,2004,27.58
Paraguay,,,,2004,46.4
Paraguay,,,,2003,34.09
Paraguay,,,,2003,27.18
Paraguay,,,,2003,45.26
Paraguay,,,,2002,36.17
Paraguay,,,,2002,30.39
Paraguay,,,,2002,45.96
Paraguay,,,,2001,37.63
Paraguay,,,,2001,31.6
Paraguay,,,,2001,47.17
Paraguay,,,,1999,31.14
Paraguay,,,,1999,25.82
Paraguay,,,,1999,40.26
Paraguay,,,,1998,48.03
Paraguay,,,,1998,50.04
Paraguay,,,,1998,44.46
Occupied Palestinian Territory,,,,2024,18.67
Occupied Palestinian Territory,,,,2024,14.84
Occupied Palestinian Territory,,,,2024,34.62
Occupied Palestinian Territory,,,,2022,25.95
Occupied Palestinian Territory,,,,2022,22.93
Occupied Palestinian Territory,,,,2022,41.7
Occupied Palestinian Territory,,,,2021,24.97
Occupied Palestinian Territory,,,,2021,21.69
Occupied Palestinian Territory,,,,2021,43.28
Occupied Palestinian Territory,,,,2020,33.61
Occupied Palestinian Territory,,,,2020,29.9
Occupied Palestinian Territory,,,,2020,53.48
Occupied Palestinian Territory,,,,2019,25.61
Occupied Palestinian Territory,,,,2019,21.8
Occupied Palestinian Territory,,,,2019,45.89
Occupied Palestinian Territory,,,,2018,26.66
Occupied Palestinian Territory,,,,2018,22.66
Occupied Palestinian Territory,,,,2018,48.46
Occupied Palestinian Territory,,,,2017,27.3
Occupied Palestinian Territory,,,,2017,23.86
Occupied Palestinian Territory,,,,2017,46.79
Occupied Palestinian Territory,,,,2016,30.6
Occupied Palestinian Territory,,,,2016,26.46
Occupied Palestinian Territory,,,,2016,52.73
Occupied Palestinian Territory,,,,2015,33.75
Occupied Palestinian Territory,,,,2015,29.29
Occupied Palestinian Territory,,,,2015,55.58
Qatar,,,,2020,1.55
Qatar,,,,2020,1.26
Qatar,,,,2020,3.38
Qatar,,,,2018,0.18
Qatar,,,,2018,0.18
Qatar,,,,2018,0.18
Qatar,,,,2017,0.14
Qatar,,,,2017,0.13
Qatar,,,,2017,0.2
Qatar,,,,2015,0.15
Qatar,,,,2015,0.13
Qatar,,,,2015,0.26
Qatar,,,,2013,0.46
Qatar,,,,2013,0.29
Qatar,,,,2013,1.65
Qatar,,,,2009,1.05
Qatar,,,,2009,0.82
Qatar,,,,2009,3.16
Réunion,,,,2012,31.71
Réunion,,,,2012,23.55
Réunion,,,,2012,41.22
Romania,,,,2023,11.27
Romania,,,,2023,9.87
Romania,,,,2023,13.14
Romania,,,,2022,10.08
Romania,,,,2022,8.65
Romania,,,,2022,12.03
Romania,,,,2021,9.47
Romania,,,,2021,8.28
Romania,,,,2021,11.12
Romania,,,,2020,16.67
Romania,,,,2020,14.33
Romania,,,,2020,19.83
Romania,,,,2019,12.92
Romania,,,,2019,10.69
Romania,,,,2019,15.89
Romania,,,,2018,13.54
Romania,,,,2018,11.28
Romania,,,,2018,16.52
Romania,,,,2017,13.76
Romania,,,,2017,11.47
Romania,,,,2017,16.71
Romania,,,,2016,14.02
Romania,,,,2016,11.85
Romania,,,,2016,16.89
Romania,,,,2015,16.56
Romania,,,,2015,14.27
Romania,,,,2015,19.58
Romania,,,,2014,15.95
Romania,,,,2014,13.05
Romania,,,,2014,19.68
Romania,,,,2013,16.43
Romania,,,,2013,13.56
Romania,,,,2013,20.09
Romania,,,,2012,16.79
Romania,,,,2012,13.65
Romania,,,,2012,20.76
Romania,,,,2011,16.67
Romania,,,,2011,13.49
Romania,,,,2011,20.65
Romania,,,,2010,17.67
Romania,,,,2010,14.87
Romania,,,,2010,21.24
Romania,,,,2009,16.99
Romania,,,,2009,13.72
Romania,,,,2009,21.03
Romania,,,,2008,16.59
Romania,,,,2008,13.09
Romania,,,,2008,20.89
Romania,,,,2007,16.14
Romania,,,,2007,12.85
Romania,,,,2007,20.11
Romania,,,,2006,16.22
Romania,,,,2006,13.39
Romania,,,,2006,19.6
Romania,,,,2005,17.03
Romania,,,,2005,14.15
Romania,,,,2005,20.51
Romania,,,,2004,15
Romania,,,,2004,11.94
Romania,,,,2004,18.56
Romania,,,,2003,16.75
Romania,,,,2003,12.78
Romania,,,,2003,21.4
Romania,,,,2002,17.21
Romania,,,,2002,12.8
Romania,,,,2002,22.26
Romania,,,,2001,22.5
Romania,,,,2001,17.45
Romania,,,,2001,28.17
Romania,,,,2000,22.5
Romania,,,,2000,17.65
Romania,,,,2000,27.92
Romania,,,,1999,23.43
Romania,,,,1999,17.66
Romania,,,,1999,29.84
Romania,,,,1998,23.31
Romania,,,,1998,17.82
Romania,,,,1998,29.54
Romania,,,,1997,21.58
Romania,,,,1997,16.55
Romania,,,,1997,27.32
Russian Federation,,,,2023,7.06
Russian Federation,,,,2023,5.17
Russian Federation,,,,2023,9.05
Russian Federation,,,,2022,7.52
Russian Federation,,,,2022,5.28
Russian Federation,,,,2022,9.88
Russian Federation,,,,2021,8.65
Russian Federation,,,,2021,6.25
Russian Federation,,,,2021,11.19
Russian Federation,,,,2020,13.5
Russian Federation,,,,2020,10.12
Russian Federation,,,,2020,17.06
Russian Federation,,,,2019,9.19
Russian Federation,,,,2019,6.45
Russian Federation,,,,2019,12.07
Russian Federation,,,,2018,8.79
Russian Federation,,,,2018,6.11
Russian Federation,,,,2018,11.63
Russian Federation,,,,2017,8.29
Russian Federation,,,,2017,5.72
Russian Federation,,,,2017,11.02
Russian Federation,,,,2016,8.91
Russian Federation,,,,2016,6.27
Russian Federation,,,,2016,11.71
Russian Federation,,,,2015,8.94
Russian Federation,,,,2015,6.11
Russian Federation,,,,2015,11.93
Russian Federation,,,,2014,8.46
Russian Federation,,,,2014,5.65
Russian Federation,,,,2014,11.41
Russian Federation,,,,2013,8.74
Russian Federation,,,,2013,5.92
Russian Federation,,,,2013,11.68
Russian Federation,,,,2012,8.41
Russian Federation,,,,2012,5.9
Russian Federation,,,,2012,11.02
Russian Federation,,,,2011,8.82
Russian Federation,,,,2011,6.26
Russian Federation,,,,2011,11.47
Russian Federation,,,,2010,9.54
Russian Federation,,,,2010,6.99
Russian Federation,,,,2010,12.18
Russian Federation,,,,2009,10.87
Russian Federation,,,,2009,8.41
Russian Federation,,,,2009,13.39
Rwanda,,,,2024,59.01
Rwanda,,,,2024,53.99
Rwanda,,,,2024,65.02
Rwanda,,,,2023,49.29
Rwanda,,,,2023,47.46
Rwanda,,,,2023,51.32
Rwanda,,,,2022,49.68
Rwanda,,,,2022,48.57
Rwanda,,,,2022,50.93
Rwanda,,,,2021,52.58
Rwanda,,,,2021,51.41
Rwanda,,,,2021,53.9
Rwanda,,,,2020,48.4
Rwanda,,,,2020,47.24
Rwanda,,,,2020,49.69
Rwanda,,,,2019,47.24
Rwanda,,,,2019,44.12
Rwanda,,,,2019,50.8
Rwanda,,,,2018,45.91
Rwanda,,,,2018,44.03
Rwanda,,,,2018,47.98
Rwanda,,,,2017,45.78
Rwanda,,,,2017,44.96
Rwanda,,,,2017,46.67
Rwanda,,,,2014,66.4
Rwanda,,,,2014,60.48
Rwanda,,,,2014,71.57
Sudan,,,,2022,14.18
Sudan,,,,2022,11.97
Sudan,,,,2022,24.31
Senegal,,,,2019,12.12
Senegal,,,,2019,10.22
Senegal,,,,2019,15.27
Senegal,,,,2017,16.04
Senegal,,,,2017,13.5
Senegal,,,,2017,19.32
Senegal,,,,2016,24.03
Senegal,,,,2016,18.52
Senegal,,,,2016,31.54
Senegal,,,,2015,25
Senegal,,,,2015,19.95
Senegal,,,,2015,32.51
Singapore,,,,2020,10.71
Singapore,,,,2020,7.68
Singapore,,,,2020,14.11
Singapore,,,,2019,11.44
Singapore,,,,2019,8.11
Singapore,,,,2019,15.17
Singapore,,,,2018,11.08
Singapore,,,,2018,7.57
Singapore,,,,2018,15.1
Singapore,,,,2014,10.56
Singapore,,,,2014,7.26
Singapore,,,,2014,14.43
Singapore,,,,2013,10.08
Singapore,,,,2013,6.6
Singapore,,,,2013,14.23
Solomon Islands,,,,2013,41.63
Solomon Islands,,,,2013,40.91
Solomon Islands,,,,2013,42.44
Solomon Islands,,,,1999,36.23
Solomon Islands,,,,1999,30.98
Solomon Islands,,,,1999,48.07
Sierra Leone,,,,2018,30.28
Sierra Leone,,,,2018,26.26
Sierra Leone,,,,2018,33.98
Sierra Leone,,,,2014,30.53
Sierra Leone,,,,2014,27.52
Sierra Leone,,,,2014,33.16
Sierra Leone,,,,2003,95.8
Sierra Leone,,,,2003,95.64
Sierra Leone,,,,2003,95.94
El Salvador,,,,2023,20.69
El Salvador,,,,2023,16.3
El Salvador,,,,2023,26.46
El Salvador,,,,2022,19.77
El Salvador,,,,2022,15.92
El Salvador,,,,2022,25.08
El Salvador,,,,2021,20.47
El Salvador,,,,2021,17.31
El Salvador,,,,2021,24.91
El Salvador,,,,2020,22.02
El Salvador,,,,2020,18.81
El Salvador,,,,2020,26.59
El Salvador,,,,2019,22.55
El Salvador,,,,2019,19.55
El Salvador,,,,2019,26.79
El Salvador,,,,2018,24
El Salvador,,,,2018,20.83
El Salvador,,,,2018,28.49
El Salvador,,,,2017,24.07
El Salvador,,,,2017,21.49
El Salvador,,,,2017,27.7
El Salvador,,,,2016,23.96
El Salvador,,,,2016,21.07
El Salvador,,,,2016,27.92
El Salvador,,,,2015,23.21
El Salvador,,,,2015,20.93
El Salvador,,,,2015,26.42
El Salvador,,,,2014,24.07
El Salvador,,,,2014,20.83
El Salvador,,,,2014,28.46
El Salvador,,,,2013,25.75
El Salvador,,,,2013,22.19
El Salvador,,,,2013,30.56
El Salvador,,,,2012,25.94
El Salvador,,,,2012,23.29
El Salvador,,,,2012,29.64
El Salvador,,,,2011,23.75
El Salvador,,,,2011,20.74
El Salvador,,,,2011,27.98
El Salvador,,,,2010,24.41
El Salvador,,,,2010,21.18
El Salvador,,,,2010,28.83
El Salvador,,,,2009,24.22
El Salvador,,,,2009,21
El Salvador,,,,2009,28.57
Somalia,,,,2019,28.82
Somalia,,,,2019,28.86
Somalia,,,,2019,28.73
Serbia,,,,2024,17.25
Serbia,,,,2024,14.91
Serbia,,,,2024,19.98
Serbia,,,,2023,17.64
Serbia,,,,2023,15.48
Serbia,,,,2023,20.21
Serbia,,,,2022,15.78
Serbia,,,,2022,13.6
Serbia,,,,2022,18.41
Serbia,,,,2021,15.91
Serbia,,,,2021,13.62
Serbia,,,,2021,18.76
Serbia,,,,2020,21.92
Serbia,,,,2020,18.99
Serbia,,,,2020,25.59
Serbia,,,,2019,20.77
Serbia,,,,2019,18.52
Serbia,,,,2019,23.61
Serbia,,,,2018,20.78
Serbia,,,,2018,18.6
Serbia,,,,2018,23.57
Serbia,,,,2017,22.67
Serbia,,,,2017,20.45
Serbia,,,,2017,25.49
Serbia,,,,2016,22.58
Serbia,,,,2016,20.34
Serbia,,,,2016,25.47
Serbia,,,,2015,23.15
Serbia,,,,2015,21.34
Serbia,,,,2015,25.55
Serbia,,,,2014,30.7
Serbia,,,,2014,28.51
Serbia,,,,2014,33.59
Serbia,,,,2013,16.48
Serbia,,,,2013,15.94
Serbia,,,,2013,17.21
Serbia,,,,2012,12.58
Serbia,,,,2012,11.21
Serbia,,,,2012,14.47
Serbia,,,,2011,11.67
Serbia,,,,2011,10.32
Serbia,,,,2011,13.51
Serbia,,,,2010,12.75
Serbia,,,,2010,11.67
Serbia,,,,2010,14.2
Serbia,,,,2009,12.37
Serbia,,,,2009,11.08
Serbia,,,,2009,14.07
Serbia,,,,2008,13.57
Serbia,,,,2008,12.12
Serbia,,,,2008,15.51
Serbia,,,,2007,19.56
Serbia,,,,2007,17
Serbia,,,,2007,22.92
Suriname,,,,2015,13.77
Suriname,,,,2015,9.15
Suriname,,,,2015,21.19
Slovakia,,,,2023,30.16
Slovakia,,,,2023,24.17
Slovakia,,,,2023,36.9
Slovakia,,,,2022,28.32
Slovakia,,,,2022,22.33
Slovakia,,,,2022,35.09
Slovakia,,,,2021,28.66
Slovakia,,,,2021,22.02
Slovakia,,,,2021,36.18
Slovakia,,,,2020,28.93
Slovakia,,,,2020,24.61
Slovakia,,,,2020,34.17
Slovakia,,,,2019,22.74
Slovakia,,,,2019,19.18
Slovakia,,,,2019,27.05
Slovakia,,,,2018,23.73
Slovakia,,,,2018,20.02
Slovakia,,,,2018,28.27
Slovakia,,,,2017,26.22
Slovakia,,,,2017,22.11
Slovakia,,,,2017,31.18
Slovakia,,,,2016,24.17
Slovakia,,,,2016,20.46
Slovakia,,,,2016,28.75
Slovakia,,,,2015,24.42
Slovakia,,,,2015,20.66
Slovakia,,,,2015,29.14
Slovakia,,,,2014,23.27
Slovakia,,,,2014,19.46
Slovakia,,,,2014,28.06
Slovakia,,,,2013,21.46
Slovakia,,,,2013,18.89
Slovakia,,,,2013,24.68
Slovakia,,,,2012,21.06
Slovakia,,,,2012,18.05
Slovakia,,,,2012,24.89
Slovakia,,,,2011,4.45
Slovakia,,,,2011,3.64
Slovakia,,,,2011,5.46
Slovakia,,,,2010,20.72
Slovakia,,,,2010,17.73
Slovakia,,,,2010,24.44
Slovakia,,,,2009,23.01
Slovakia,,,,2009,20.46
Slovakia,,,,2009,26.27
Slovakia,,,,2008,18.41
Slovakia,,,,2008,15.38
Slovakia,,,,2008,22.27
Slovakia,,,,2007,17.22
Slovakia,,,,2007,13.95
Slovakia,,,,2007,21.4
Slovakia,,,,2006,18.46
Slovakia,,,,2006,15.26
Slovakia,,,,2006,22.55
Slovakia,,,,2005,17.52
Slovakia,,,,2005,14.4
Slovakia,,,,2005,21.42
Slovakia,,,,2004,19.33
Slovakia,,,,2004,15.81
Slovakia,,,,2004,23.64
Slovakia,,,,2003,5.86
Slovakia,,,,2003,3.79
Slovakia,,,,2003,8.13
Slovakia,,,,2002,15.37
Slovakia,,,,2002,13.32
Slovakia,,,,2002,17.81
Slovakia,,,,2001,15.21
Slovakia,,,,2001,12.64
Slovakia,,,,2001,18.22
Slovakia,,,,2000,15.7
Slovakia,,,,2000,13.39
Slovakia,,,,2000,18.43
Slovakia,,,,1999,13.53
Slovakia,,,,1999,10.99
Slovakia,,,,1999,16.59
Slovakia,,,,1998,14.12
Slovakia,,,,1998,11.58
Slovakia,,,,1998,17.22
Slovenia,,,,2023,31.14
Slovenia,,,,2023,26.47
Slovenia,,,,2023,36.71
Slovenia,,,,2022,29.82
Slovenia,,,,2022,25.28
Slovenia,,,,2022,35.25
Slovenia,,,,2021,27.93
Slovenia,,,,2021,23.31
Slovenia,,,,2021,33.42
Slovenia,,,,2020,30.72
Slovenia,,,,2020,25.24
Slovenia,,,,2020,37.22
Slovenia,,,,2019,28.88
Slovenia,,,,2019,23.54
Slovenia,,,,2019,35.18
Slovenia,,,,2018,30.04
Slovenia,,,,2018,24.83
Slovenia,,,,2018,36.17
Slovenia,,,,2017,32.22
Slovenia,,,,2017,27.27
Slovenia,,,,2017,37.99
Slovenia,,,,2016,28.71
Slovenia,,,,2016,23.49
Slovenia,,,,2016,34.75
Slovenia,,,,2015,28.03
Slovenia,,,,2015,22.95
Slovenia,,,,2015,34.14
Slovenia,,,,2014,29.55
Slovenia,,,,2014,25.42
Slovenia,,,,2014,34.48
Slovenia,,,,2013,28.65
Slovenia,,,,2013,24.5
Slovenia,,,,2013,33.65
Slovenia,,,,2012,29.84
Slovenia,,,,2012,25.66
Slovenia,,,,2012,34.76
Slovenia,,,,2011,28.76
Slovenia,,,,2011,24.73
Slovenia,,,,2011,33.5
Slovenia,,,,2010,30.18
Slovenia,,,,2010,25.35
Slovenia,,,,2010,35.88
Slovenia,,,,2009,29.46
Slovenia,,,,2009,24.97
Slovenia,,,,2009,34.77
Slovenia,,,,2008,28.36
Slovenia,,,,2008,24.24
Slovenia,,,,2008,33.28
Slovenia,,,,2007,26.92
Slovenia,,,,2007,23.12
Slovenia,,,,2007,31.53
Slovenia,,,,2006,28.36
Slovenia,,,,2006,24.61
Slovenia,,,,2006,32.85
Slovenia,,,,2005,24.67
Slovenia,,,,2005,20.49
Slovenia,,,,2005,29.64
Slovenia,,,,2004,27.11
Slovenia,,,,2004,23.14
Slovenia,,,,2004,31.79
Slovenia,,,,2003,19.75
Slovenia,,,,2003,15.97
Slovenia,,,,2003,24.27
Slovenia,,,,2002,20.21
Slovenia,,,,2002,16.83
Slovenia,,,,2002,24.19
Slovenia,,,,2001,24.65
Slovenia,,,,2001,22.72
Slovenia,,,,2001,26.96
Slovenia,,,,2000,19.43
Slovenia,,,,2000,16.61
Slovenia,,,,2000,22.73
Slovenia,,,,1999,18.59
Slovenia,,,,1999,15.58
Slovenia,,,,1999,22.12
Slovenia,,,,1998,24.85
Slovenia,,,,1998,21.8
Slovenia,,,,1998,28.39
Slovenia,,,,1997,21.46
Slovenia,,,,1997,18.67
Slovenia,,,,1997,24.7
Slovenia,,,,1996,13.26
Slovenia,,,,1996,10.33
Slovenia,,,,1996,16.6
Sweden,,,,2023,47.48
Sweden,,,,2023,41.84
Sweden,,,,2023,53.79
Sweden,,,,2022,46.85
Sweden,,,,2022,41.03
Sweden,,,,2022,53.43
Sweden,,,,2021,47.09
Sweden,,,,2021,41.1
Sweden,,,,2021,53.87
Sweden,,,,2020,50.3
Sweden,,,,2020,44.34
Sweden,,,,2020,56.99
Sweden,,,,2019,47.62
Sweden,,,,2019,40.32
Sweden,,,,2019,55.69
Sweden,,,,2018,46.45
Sweden,,,,2018,39.36
Sweden,,,,2018,54.23
Sweden,,,,2017,46.84
Sweden,,,,2017,39.55
Sweden,,,,2017,54.85
Sweden,,,,2016,45.91
Sweden,,,,2016,37.95
Sweden,,,,2016,54.59
Sweden,,,,2015,48.31
Sweden,,,,2015,40.79
Sweden,,,,2015,56.55
Sweden,,,,2014,47.75
Sweden,,,,2014,40.2
Sweden,,,,2014,56.06
Sweden,,,,2013,47.32
Sweden,,,,2013,39.38
Sweden,,,,2013,56.09
Sweden,,,,2012,47.07
Sweden,,,,2012,38.62
Sweden,,,,2012,56.39
Sweden,,,,2011,46.19
Sweden,,,,2011,37.39
Sweden,,,,2011,56
Sweden,,,,2010,46.26
Sweden,,,,2010,37.15
Sweden,,,,2010,56.5
Sweden,,,,2009,49.04
Sweden,,,,2009,40.34
Sweden,,,,2009,58.62
Sweden,,,,2008,46.86
Sweden,,,,2008,37.39
Sweden,,,,2008,57.43
Sweden,,,,2007,47.6
Sweden,,,,2007,38.01
Sweden,,,,2007,58.27
Sweden,,,,2006,48.27
Sweden,,,,2006,38.43
Sweden,,,,2006,59.2
Sweden,,,,2005,47.64
Sweden,,,,2005,37.47
Sweden,,,,2005,58.86
Sweden,,,,2004,53.36
Sweden,,,,2004,43.69
Sweden,,,,2004,63.89
Sweden,,,,2003,56.83
Sweden,,,,2003,47.68
Sweden,,,,2003,66.72
Sweden,,,,2002,52.54
Sweden,,,,2002,42.91
Sweden,,,,2002,63.03
Sweden,,,,2001,54.8
Sweden,,,,2001,45.21
Sweden,,,,2001,65.29
Sweden,,,,2000,42.49
Sweden,,,,2000,31.61
Sweden,,,,2000,54.32
Sweden,,,,1999,42.38
Sweden,,,,1999,31.53
Sweden,,,,1999,54.32
Sweden,,,,1998,55.06
Sweden,,,,1998,45.42
Sweden,,,,1998,65.91
Sweden,,,,1997,44.77
Sweden,,,,1997,33.12
Sweden,,,,1997,57.53
Sweden,,,,1996,55.7
Sweden,,,,1996,45.32
Sweden,,,,1996,66.82
Sweden,,,,1995,57.15
Sweden,,,,1995,47.08
Sweden,,,,1995,67.97
Eswatini,,,,2021,21.3
